专业代号及名称,院校代号及名称,投档计划数,投档最低位次
14数学与应用数学(师范类，济南走读),Y016济南大学,15,84383
19应用物理学,A709西安工程大学,2,84390
92机械类,B535湖南工业大学,5,84405
0X消防工程,A143沈阳航空航天大学,8,84407
0Z材料成型及控制工程,A404华东交通大学,7,84414
07能源与动力工程,A146辽宁科技大学,4,84419
80翻译,B535湖南工业大学,2,84424
29会计学,A154辽宁工业大学,1,84477
04财政学,A741兰州财经大学,2,84496
1B数学与应用数学,A689云南财经大学,4,84546
16供应链管理,A538中南林业科技大学,3,84603
0R自动化,A076河北工程大学,2,84627
22能源与动力工程,A732兰州交通大学,2,84632
12工商管理类,B832河北经贸大学,16,84651
2K保密技术,A431齐鲁工业大学,80,84652
07儿科学,A472新乡医学院,6,84653
34资源勘查工程(石油勘探、新能源、油气测录工程),A489长江大学,7,84661
37经济学类,B458上海电机学院,4,84669
0V计算机科学与技术,A329江苏警官学院,3,84689
02法学,A543湖南理工学院,3,84693
27生物工程,A152大连工业大学,4,84711
11应用化学,A152大连工业大学,2,84730
32软件工程,A190长春工业大学,3,84733
01建筑学,A220东北石油大学,1,84746
2Q金属材料工程,A424山东科技大学,32,84748
02能源与动力工程,A555南华大学,5,84772
36计算机科学与技术(高密校区),Y003青岛科技大学,60,84773
17大气科学,A566广东海洋大学,4,84786
08中西医临床医学,E432河北中医学院,3,84798
55园林(教育部卓越农林培养计划),A489长江大学,2,84812
1F船舶与海洋工程,A426青岛科技大学,23,84834
E1车辆工程,A360安徽工业大学,2,84844
18大数据管理与应用,A017北京石油化工学院,3,84854
98人工智能,A554湖南工商大学,4,84868
0B法学(中外合作办学),B066烟台大学,96,84887
09工业设计,A081华北理工大学,3,84930
A1机械设计制造及其自动化(中外合作办学),A216燕山大学,10,84949
25土木工程,A081华北理工大学,4,84960
0P无人驾驶航空器系统工程,A624中国民用航空飞行学院,2,84962
60信息管理与信息系统,B535湖南工业大学,2,84993
0M网络与新媒体,A395闽江学院,1,85044
1K应用物理学,A429青岛理工大学,51,85052
04计算机科学与技术,D982无锡学院,2,85055
22生物科学(师范类),A451鲁东大学,95,85061
Z6生物科学类,A537湖南农业大学,3,85112
21艺术教育,A655四川美术学院,2,85133
08农林经济管理,A125山西财经大学,4,85142
05中西医临床医学,A093承德医学院,4,85154
L1金融工程,A186长春理工大学,9,85185
66生物技术,A602广西师范大学,2,85239
0Z物理学(师范兼非师范类，济南走读),Y016济南大学,10,85252
41材料类,B075三峡大学,10,85267
94智能医学工程,A081华北理工大学,5,85273
80国际经济与贸易,A081华北理工大学,7,85285
1S地理科学(师范类),A451鲁东大学,118,85319
0Z国际商务,A429青岛理工大学,30,85333
91法学,A462郑州轻工业大学,2,85382
05税收学,A741兰州财经大学,2,85397
02安全工程,A534湖南科技大学,5,85405
B6公共管理类,A792天津城建大学,1,85410
28应用化学,A110中北大学,10,85415
9A物流管理(师范类),A066天津职业技术师范大学,3,85439
0U电子信息工程,A878安徽建筑大学,2,85443
64日语,A537湖南农业大学,2,85464
29工商管理,A689云南财经大学,4,85480
26行政管理,A220东北石油大学,4,85483
25软件工程,A146辽宁科技大学,4,85514
23经济学,A741兰州财经大学,2,85524
0M信息管理与信息系统,A207吉林财经大学,2,85549
05日语,A207吉林财经大学,3,85596
34日语(师范类),A513湖北师范大学,4,85608
23数学类,B832河北经贸大学,3,85624
21烹饪与营养教育,B417北京联合大学,5,85638
02生物科学(师范类),A433山东理工大学,40,85641
0W中医儿科学,A680云南中医药大学,1,85643
2E经济学,A446曲阜师范大学,112,85661
0G市场营销,A429青岛理工大学,30,85664
10能源与动力工程,A069天津商业大学,17,85692
0D数据科学与大数据技术,A446曲阜师范大学,54,85738
A3电子科学与技术(中外合作办学),A216燕山大学,10,85746
11智能科学与技术,A109太原科技大学,2,85756
0T动物科学,A759石河子大学,10,85769
20生物医学工程类,A524中南民族大学,8,85803
08化学工程与工艺,A538中南林业科技大学,3,85825
0V国际商务,A507湖北中医药大学,2,85827
14物理学(师范类),A166沈阳师范大学,4,85884
M2工业设计,A360安徽工业大学,2,85893
56自动化类,A513湖北师范大学,2,85895
02金属材料工程,A406南昌航空大学,5,85921
0X网络工程,A878安徽建筑大学,2,85929
05中医骨伤科学,A228黑龙江中医药大学,13,85936
39生物工程,A463河南工业大学,3,85943
27信息管理与信息系统,A378安徽财经大学,4,85957
0J国际经济与贸易,A429青岛理工大学,81,85959
64卫生检验与检疫,A081华北理工大学,4,85981
30测绘工程,A538中南林业科技大学,2,86023
56医学实验技术,A114山西医科大学,1,86025
05复合材料与工程,A426青岛科技大学,15,86030
05金融工程,B600湖北经济学院,4,86082
10车辆工程,A144沈阳理工大学,5,86104
27高分子材料与工程(招收橡胶工程方向),A426青岛科技大学,127,86110
24药学,A361安徽理工大学,6,86120
D1物理学(师范类),A135内蒙古师范大学,2,86125
32食品营养与健康,A152大连工业大学,4,86139
E1智能制造工程,A554湖南工商大学,4,86141
16计算机科学与技术,A622四川轻化工大学,2,86167
0A针灸推拿学,A441山东中医药大学,167,86173
D3新能源科学与工程,A407江西理工大学,3,86188
03临床医学,A760新疆医科大学,82,86190
0D电气工程及其自动化,A109太原科技大学,4,86219
25日语,B072江汉大学,5,86227
55电气工程及其自动化,A513湖北师范大学,2,86230
S9化学(师范类),B460南京晓庄学院,3,86258
01生物工程,A020北京农学院,2,86274
0E机械设计制造及其自动化,A731兰州理工大学,2,86290
0W物流工程(航空物流),A624中国民用航空飞行学院,4,86305
08环境工程,A426青岛科技大学,51,86324
17翻译,A446曲阜师范大学,73,86340
90材料成型及控制工程,A534湖南科技大学,2,86344
13经济学,A109太原科技大学,2,86371
17化学(师范类),A166沈阳师范大学,5,86377
2D广播电视学,A446曲阜师范大学,48,86381
0G预防医学,A661遵义医科大学,4,86392
0B电气工程及其自动化,B062厦门理工学院,3,86414
Q2软件工程(会计方向),A407江西理工大学,2,86419
42护理学,B258大连大学,6,86459
0R物流工程,A404华东交通大学,4,86497
G2应用化学,A082河北科技大学,4,86540
61农业水利工程,A212黑龙江大学,5,86548
72空间信息与数字技术,A681云南师范大学,4,86587
16人力资源管理,B149中华女子学院,4,86592
FE计算机科学与技术,A719延安大学,2,86594
X2机器人工程,A537湖南农业大学,3,86605
0C动物医学,A364安徽农业大学,4,86628
38酒店管理,C044上海第二工业大学,3,86649
30软件工程(中外合作办学),B276南京工程学院,6,86651
07风景园林(景观规划设计方向),A430山东建筑大学,34,86671
40环境工程,A110中北大学,9,86701
01中医学,A809山西中医药大学,27,86726
52新能源汽车工程(师范类),A066天津职业技术师范大学,4,86748
06材料成型及控制工程,B276南京工程学院,4,86749
J3药学类,A082河北科技大学,6,86790
F4化学工程与工艺(融创班),A220东北石油大学,2,86841
16应用化学,A566广东海洋大学,1,86850
18经济学,A602广西师范大学,2,86852
2A法语,A446曲阜师范大学,28,86866
11公共事业管理(医事法学方向),A507湖北中医药大学,2,86870
S6物理学(师范类),B460南京晓庄学院,2,86880
48食品科学与工程,A389福建农林大学,7,86907
0X中医骨伤科学,A680云南中医药大学,1,86910
0G材料类,A107石家庄铁道大学,11,86927
45法学,A418赣南师范大学,2,86965
05医学影像学,A443济宁医学院,72,86969
7H工商管理类,A077河北地质大学,4,86999
78公共事业管理,A081华北理工大学,3,87027
44风景园林,A709西安工程大学,2,87054
4F消防指挥,B105中国人民警察大学,4,87059
0Y中西医临床医学,A680云南中医药大学,2,87063
04贸易经济,B832河北经贸大学,4,87076
QS风景园林(中外合作办学),A389福建农林大学,6,87088
0F俄语,A426青岛科技大学,25,87101
1S跨境电子商务,A207吉林财经大学,3,87128
1Y经济学,A676云南农业大学,1,87135
26日语(师范类),A446曲阜师范大学,77,87155
13建筑环境与能源应用工程,A534湖南科技大学,2,87160
1L公共管理类,A364安徽农业大学,2,87185
2C城乡规划,A430山东建筑大学,53,87187
76公共管理类,A537湖南农业大学,4,87232
1W护理学,A346杭州师范大学,8,87236
08文化产业管理,A602广西师范大学,2,87247
D9食品科学与工程,A158大连海洋大学,2,87297
12材料化学,A153沈阳建筑大学,1,87306
04行政管理,C026大连民族大学,2,87322
0K智能制造工程,A361安徽理工大学,4,87374
01临床医学,A262上海健康医学院,7,87400
0Y交通工程(地方专项计划),A429青岛理工大学,10,87413
0E服装设计与工程,B065青岛大学,53,87423
P1虚拟现实技术,A407江西理工大学,2,87490
3X财务管理(中外合作办学),A445山东师范大学,90,87511
03制药工程,A110中北大学,4,87520
0E安全工程(含卓越工程师班),A555南华大学,5,87531
29电子商务,A595桂林电子科技大学,3,87542
2D电子商务,A361安徽理工大学,8,87544
0Z水利水电工程,A076河北工程大学,2,87559
0E制药工程(地方专项计划),A427济南大学,5,87571
0P应用生物科学,A364安徽农业大学,2,87642
08环境工程,A732兰州交通大学,2,87686
J3行政管理,A360安徽工业大学,1,87750
0L风景园林,A555南华大学,3,87758
46集成电路设计与集成系统,A513湖北师范大学,4,87789
0A智能电网信息工程,A433山东理工大学,66,87800
0U能源与动力工程,A731兰州理工大学,2,87826
B4工商管理类,A163沈阳药科大学,3,87848
08临床药学,A439山东第一医科大学,130,87866
D7土木工程,A360安徽工业大学,5,87890
02机械电子工程,A190长春工业大学,1,87892
D8能源与动力工程,A158大连海洋大学,2,87895
02国际经济与贸易,A127内蒙古科技大学,1,87903
63应用化学,A602广西师范大学,2,87924
0Q市场营销,A207吉林财经大学,2,87963
33环境科学与工程类,A538中南林业科技大学,6,87966
H2财务管理(中外合作办学),A069天津商业大学,11,87973
U1医学检验技术,A201北华大学,3,87974
37人力资源管理,A689云南财经大学,4,87976
58旅游管理(中外合作办学)(中法合作),B646宁波大学,9,87986
09交通工程,A619西南科技大学,4,87999
28工程造价,A361安徽理工大学,2,88017
52光电信息科学与工程,B048金陵科技学院,1,88022
15物流工程,A538中南林业科技大学,3,88083
20智慧农业,A389福建农林大学,2,88091
DA机械类,A082河北科技大学,8,88109
1B工商管理,B066烟台大学,67,88111
11林产化工,A538中南林业科技大学,2,88116
46城乡规划,B535湖南工业大学,2,88168
0X朝鲜语(外语语种须为英语),A424山东科技大学,21,88172
A2自动化(中外合作办学),A216燕山大学,10,88178
2R高分子材料与工程(招收塑料工程方向),A426青岛科技大学,28,88180
02国际经济与贸易,A373淮北师范大学,1,88190
31环境科学与工程类,A427济南大学,32,88211
18化工与制药类,A110中北大学,12,88222
Q3软件工程(金融方向),A407江西理工大学,2,88252
27材料类,A709西安工程大学,3,88254
1N临床医学,A076河北工程大学,5,88260
C1高分子材料与工程,A360安徽工业大学,2,88261
54预防医学,A694西藏大学,3,88267
31环境科学与工程类,A489长江大学,7,88306
T2工商管理类,A186长春理工大学,8,88307
0S针灸推拿学,A680云南中医药大学,1,88347
0B信息与计算科学,A076河北工程大学,2,88362
35信息安全,A190长春工业大学,6,88375
20管理科学与工程类,A619西南科技大学,4,88405
18环境工程,A489长江大学,5,88408
30新能源科学与工程,A460河南理工大学,2,88411
40生物技术,A463河南工业大学,2,88421
0G应用统计学,A076河北工程大学,2,88437
3B财务管理,A446曲阜师范大学,99,88481
10工程管理,B560西安财经大学,4,88517
38过程装备与控制工程,A732兰州交通大学,2,88524
0L飞行器制造工程(飞机结构维修),A624中国民用航空飞行学院,3,88526
0X保险学,A507湖北中医药大学,2,88535
2M新媒体技术,A431齐鲁工业大学,18,88545
69生物制药,A732兰州交通大学,2,88595
14能源化学工程,A619西南科技大学,4,88677
34安全工程,A144沈阳理工大学,1,88681
28人力资源管理,A595桂林电子科技大学,2,88683
2C人力资源管理,A361安徽理工大学,8,88699
M0建筑学,A407江西理工大学,2,88712
C1针灸推拿学,A162辽宁中医药大学,2,88718
54信息安全,B048金陵科技学院,1,88737
04日语,A378安徽财经大学,6,88756
35地理科学(师范类),A546衡阳师范学院,1,88766
15文化产业管理,A446曲阜师范大学,26,88783
30工商管理类,A110中北大学,13,88833
K1外国语言文学类,A360安徽工业大学,4,88839
54国际经济与贸易,A460河南理工大学,1,88840
1V工商管理类,A076河北工程大学,2,88841
05市场营销,B048金陵科技学院,1,88866
0X食品科学与工程(中外合作办学)(国际),A011北京工商大学,5,88874
0E食品科学与工程类,A364安徽农业大学,3,88875
44俄语,A289江苏科技大学,2,88934
1T化学(师范类),A451鲁东大学,96,88947
19旅游管理(全英教学),E275浙江外国语学院,4,88950
25秘书学,A676云南农业大学,1,88970
08新能源科学与工程,A017北京石油化工学院,4,88991
25化学类,A656西南民族大学,4,88997
17能源化学工程,A081华北理工大学,8,89011
FA工商管理类,A082河北科技大学,5,89042
32数学与应用数学(师范类),A451鲁东大学,146,89047
72材料类,B276南京工程学院,2,89049
0E儿科学,A440滨州医学院,50,89065
C3过程装备与控制工程,A186长春理工大学,7,89075
0N网络与新媒体,A741兰州财经大学,2,89085
16标准化工程,A427济南大学,4,89135
92应用化学,A203吉林师范大学,1,89168
06建筑环境与能源应用工程,A732兰州交通大学,2,89174
59科学教育(师范类),A602广西师范大学,2,89179
1K通信工程,B460南京晓庄学院,2,89182
58化工与制药类,A489长江大学,6,89194
04物流管理,A732兰州交通大学,2,89248
1R电子信息科学与技术,B066烟台大学,119,89260
02土木类,B276南京工程学院,6,89263
05环境科学,A732兰州交通大学,2,89274
25机械设计制造及其自动化,B048金陵科技学院,1,89283
1P电子信息工程,A446曲阜师范大学,29,89289
47食品质量与安全,A389福建农林大学,3,89315
17医学影像技术,A412江西中医药大学,1,89329
L0信息与计算科学,A407江西理工大学,2,89361
20教育学(师范类),A638西华师范大学,4,89365
53材料物理,A736西北师范大学,1,89400
0L针灸推拿学,A412江西中医药大学,6,89401
PA食品科学与工程类,A082河北科技大学,4,89406
66生物技术,B535湖南工业大学,2,89412
B1材料成型及控制工程,A142沈阳工业大学,5,89417
87针灸推拿学,A081华北理工大学,6,89446
H1工程管理,A142沈阳工业大学,3,89447
29生物制药,A152大连工业大学,4,89448
11电子信息工程,A220东北石油大学,6,89454
R2机器人工程,A407江西理工大学,2,89457
21市场营销,A694西藏大学,2,89466
08信息与计算科学,A446曲阜师范大学,17,89467
E4金融学,A410江西农业大学,2,89482
0J车辆工程,A361安徽理工大学,4,89499
2R服装设计与工程(地方专项计划),B065青岛大学,5,89549
1J生物制药,A427济南大学,60,89565
16环境科学,A429青岛理工大学,33,89573
1G工业工程,A429青岛理工大学,45,89575
41材料类,A595桂林电子科技大学,5,89597
15生物科学(师范类),A205长春师范大学,5,89614
12智能制造工程,A431齐鲁工业大学,25,89656
19金属材料工程,A426青岛科技大学,18,89667
B4功能材料,A142沈阳工业大学,3,89694
24纺织工程(地方专项计划),B065青岛大学,20,89707
06地理科学,B775防灾科技学院,2,89708
0U动物医学,A759石河子大学,12,89710
54交通运输(师范类，城市轨道交通方向),A066天津职业技术师范大学,5,89722
09建筑环境与能源应用工程,A792天津城建大学,2,89734
91电子信息工程,B349五邑大学,2,89735
14生物技术,A228黑龙江中医药大学,2,89813
11中西医临床医学,A809山西中医药大学,10,89880
64电子信息工程(中外合作办学),A595桂林电子科技大学,8,89893
0X交通工程,A153沈阳建筑大学,1,89906
06药学,A439山东第一医科大学,179,89914
51资源勘查工程,A694西藏大学,2,89928
43材料类,A705西安石油大学,3,89945
G2材料化学,A186长春理工大学,9,89969
0X功能材料,A426青岛科技大学,15,89970
02口腔医学,D332昆明医科大学海源学院,2,89975
0J中医骨伤科学,A412江西中医药大学,5,90035
P9法学,A742西北民族大学,2,90062
24信息管理与信息系统(医学信息学方向),A114山西医科大学,2,90086
41小学教育(师范类),A418赣南师范大学,2,90094
36动物科学,A656西南民族大学,4,90129
C1港口航道与海岸工程,A158大连海洋大学,4,90148
15植物保护,A389福建农林大学,7,90149
0Q安全工程,A624中国民用航空飞行学院,2,90164
56给排水科学与工程,A212黑龙江大学,5,90178
13药学,D021浙大城市学院,10,90201
06医学影像技术,C214湖南医药学院,1,90233
1A自动化,A431齐鲁工业大学,80,90234
E3机械电子工程,A407江西理工大学,2,90247
01特殊教育(师范类),C048南京特殊教育师范学院,3,90270
0A电子信息工程(航空电子设备维修),A624中国民用航空飞行学院,6,90273
09储能科学与工程,A146辽宁科技大学,1,90297
39法学,A679大理大学,2,90333
D1中药学,A162辽宁中医药大学,2,90339
0T无机非金属材料工程,A426青岛科技大学,20,90366
0Z化学工程与工艺(地方专项计划),A426青岛科技大学,25,90399
23电子商务,A125山西财经大学,2,90419
0K广告学,A395闽江学院,1,90431
N1行政管理,A407江西理工大学,2,90456
03外国语言文学类,A427济南大学,104,90462
Z5食品科学与工程类,A537湖南农业大学,5,90467
05针灸推拿学,A735甘肃中医药大学,1,90473
42材料成型及控制工程,A705西安石油大学,2,90483
0S物流管理,A207吉林财经大学,2,90488
0K化学类(地方专项计划),A427济南大学,20,90553
23旅游管理,B048金陵科技学院,1,90579
22国际经济与贸易,A220东北石油大学,2,90613
84光电信息科学与工程(师范类),A066天津职业技术师范大学,3,90650
07能源与动力工程,A460河南理工大学,2,90653
47信息与计算科学,A154辽宁工业大学,1,90658
12安全工程,A792天津城建大学,1,90678
03环境科学与工程类,B276南京工程学院,8,90692
1P计算机科学与技术,A451鲁东大学,71,90693
1W勘查技术与工程,A424山东科技大学,45,90705
04环境工程,A736西北师范大学,2,90752
08运动康复,B258大连大学,4,90756
07材料成型及控制工程,A144沈阳理工大学,1,90765
3K电气工程及其自动化,A446曲阜师范大学,33,90792
50土木工程,A694西藏大学,4,90799
2Q微电子科学与工程,A431齐鲁工业大学,40,90819
55药学,A694西藏大学,3,90886
15工程管理,A463河南工业大学,2,90887
01工程力学,A429青岛理工大学,23,90912
13工程力学,A732兰州交通大学,2,90940
42材料成型及控制工程,A595桂林电子科技大学,3,90959
41医学影像学,A545湘南学院,3,90967
16机械设计制造及其自动化,A147辽宁工程技术大学,2,90968
49工商管理类,A460河南理工大学,5,90982
01资源与环境经济学,A361安徽理工大学,4,90986
42电子信息工程,C026大连民族大学,2,90988
1T日语,A429青岛理工大学,23,90997
16高分子材料与工程,A110中北大学,8,91005
1K土木工程,A623西华大学,6,91079
29特种能源技术与工程,A144沈阳理工大学,1,91083
03勘查技术与工程,A534湖南科技大学,3,91113
44环境工程,A389福建农林大学,2,91116
30生态学,A537湖南农业大学,3,91122
17土木工程,A078华北水利水电大学,10,91144
26物流管理,A125山西财经大学,4,91159
86数学与应用数学,A212黑龙江大学,6,91176
N3国际经济与贸易,A360安徽工业大学,2,91241
1W会计学,A731兰州理工大学,5,91262
25烟草,A462郑州轻工业大学,3,91263
4H土地资源管理,A077河北地质大学,2,91306
73旅游管理,B075三峡大学,2,91353
01机械设计制造及其自动化,B062厦门理工学院,3,91362
09麻醉学,A760新疆医科大学,20,91397
BJ信息管理与信息系统,A343温州医科大学,2,91398
K1日语,A407江西理工大学,2,91407
18土木类,A619西南科技大学,5,91408
61电气工程及其自动化,A462郑州轻工业大学,6,91430
22自动化,A190长春工业大学,3,91455
10土地资源管理,A446曲阜师范大学,22,91458
0G统计学,A446曲阜师范大学,98,91478
06港口航道与海岸工程,A792天津城建大学,3,91491
1P应用统计学,A689云南财经大学,4,91518
31工程管理,A538中南林业科技大学,2,91533
29会展经济与管理(策划与设计),A020北京农学院,2,91565
13医学影像技术,A262上海健康医学院,5,91581
16工业工程,A619西南科技大学,4,91584
0Z医学信息工程,A507湖北中医药大学,3,91595
03外国语言文学类,A372安庆师范大学,5,91618
G1国际经济与贸易,A142沈阳工业大学,3,91646
20旅游管理,E275浙江外国语学院,4,91647
0M化工与制药类,A555南华大学,4,91662
23针灸推拿学(地方专项计划),A441山东中医药大学,10,91671
28金融工程(中外合作办学),A320江苏师范大学,5,91708
1A道路桥梁与渡河工程(国际本科学术互认课程项目),A153沈阳建筑大学,2,91738
20应用化学,A709西安工程大学,3,91796
17学前教育(师范类),B149中华女子学院,4,91808
28土木类,A489长江大学,10,91816
32国际经济与贸易,A078华北水利水电大学,5,91833
38测绘工程,A792天津城建大学,1,91863
50会计学(中外合作办学),A125山西财经大学,5,91890
07材料类,A538中南林业科技大学,4,91898
1Z建筑类,A596桂林理工大学,3,91953
33软件工程,A066天津职业技术师范大学,8,91987
10法学(律师学),A433山东理工大学,34,92012
17生态学,A118山西师范大学,3,92025
04机械工程,A017北京石油化工学院,3,92070
9M旅游管理(中外合作办学),A657贵州大学,20,92077
0N审计学,B532湖南财政经济学院,2,92089
B2地理信息科学,A407江西理工大学,2,92103
26应用化学,A078华北水利水电大学,5,92112
C8计算机科学与技术,A149沈阳化工大学,2,92137
0W人力资源管理,B066烟台大学,45,92200
1D光电信息科学与工程,A431齐鲁工业大学,55,92224
03法学,A232齐齐哈尔大学,1,92230
03中医骨伤科学,A735甘肃中医药大学,1,92255
42储能科学与工程,A460河南理工大学,2,92264
60助产学,A114山西医科大学,2,92273
0L小学教育(师范类),A205长春师范大学,4,92307
47网络空间安全,A220东北石油大学,2,92355
33环境工程,A144沈阳理工大学,1,92359
05安全工程,A153沈阳建筑大学,1,92383
34网络工程,A066天津职业技术师范大学,2,92391
C7建筑环境与能源应用工程,A158大连海洋大学,2,92418
10信息与计算科学,A431齐鲁工业大学,53,92423
0Y通信工程,B066烟台大学,72,92480
10地质工程,A078华北水利水电大学,5,92488
20资源勘查工程,A424山东科技大学,35,92542
2L数据计算及应用,A431齐鲁工业大学,20,92558
0N通信工程,A446曲阜师范大学,20,92571
0B法医学,A413赣南医学院,2,92662
36应用化学,A732兰州交通大学,2,92665
1V经济学类(济南走读),Y016济南大学,30,92675
1T保险学(校企合作，与德华安顾人寿保险有限公司合作),A456山东财经大学,100,92695
15生物科学类,A464河南科技大学,8,92697
54食品科学与工程,A513湖北师范大学,2,92701
15物流管理,B832河北经贸大学,2,92735
03智能制造工程,B057浙江科技学院,3,92750
67计算机类,A220东北石油大学,12,92758
13机械设计制造及其自动化(中外合作办学),A618重庆交通大学,6,92763
1D机械类(地方专项计划),A427济南大学,20,92816
10工程造价,A430山东建筑大学,67,92822
F2机械设计制造及其自动化(融创班),A220东北石油大学,2,92859
0A机械类,A429青岛理工大学,255,92870
1M生物工程(地方专项计划),A446曲阜师范大学,10,92875
23人力资源管理,A602广西师范大学,3,92876
0F中医养生学,A412江西中医药大学,3,92906
0F动物医学,A157沈阳农业大学,2,92913
67文物与博物馆学,A205长春师范大学,3,92931
0U公共事业管理,A507湖北中医药大学,3,92953
02小学教育(师范类),C048南京特殊教育师范学院,2,92955
46土木工程,A595桂林电子科技大学,2,92958
0C自动化,A109太原科技大学,2,92962
01土木工程,A878安徽建筑大学,2,92969
0J应用化学,A364安徽农业大学,2,92997
1U给排水科学与工程,A429青岛理工大学,51,93049
84康复治疗学,A081华北理工大学,12,93074
18应用气象学,A566广东海洋大学,3,93078
0G光电信息科学与工程,A109太原科技大学,2,93080
23交通运输,A081华北理工大学,4,93088
06机械类,A460河南理工大学,4,93098
ZH会计学(中外合作办学),B258大连大学,4,93106
0R国际经济与贸易,B066烟台大学,47,93109
1S数据科学与大数据技术(校企合作，与青软创新科技集团股份有限公司合,A424山东科技大学,200,93110
C4应用化学,A360安徽工业大学,2,93138
0K环境工程,A429青岛理工大学,64,93151
QL食品营养与健康,A389福建农林大学,2,93172
2E水文与水资源工程(地方专项计划),A424山东科技大学,15,93174
B2土木类,A792天津城建大学,7,93187
E4海洋科学类,A158大连海洋大学,7,93193
04自然地理与资源环境(旅游地学方向),A405东华理工大学,5,93198
H2口腔医学,D560新疆第二医学院,8,93200
B6海洋渔业科学与技术,A158大连海洋大学,2,93208
13材料类,A619西南科技大学,9,93213
25旅游管理,A694西藏大学,2,93231
1L自动化,A878安徽建筑大学,2,93272
37制药工程,A566广东海洋大学,4,93275
41国际商务,C026大连民族大学,2,93284
05临床医学,A229牡丹江医学院,9,93287
JA化工与制药类,A082河北科技大学,10,93289
0R电气工程及其自动化(高密校区),Y003青岛科技大学,30,93308
65材料成型及控制工程,A732兰州交通大学,2,93362
0Y工商管理,A741兰州财经大学,2,93389
06软件工程,D982无锡学院,3,93405
05人力资源管理,C026大连民族大学,2,93442
J2制药工程,A082河北科技大学,6,93473
52应急管理,A125山西财经大学,2,93486
1K采矿工程(宋振骐班),A424山东科技大学,30,93503
6H经济学类,A077河北地质大学,14,93526
H2工商管理,A407江西理工大学,2,93545
09物流管理,A354嘉兴学院,2,93552
42轻化工程,A709西安工程大学,2,93574
0W临床医学,A443济宁医学院,440,93599
3D俄语,A446曲阜师范大学,27,93619
05数据科学与大数据技术,A462郑州轻工业大学,2,93675
11物理学,A405东华理工大学,5,93718
15化学(师范类),A433山东理工大学,80,93719
Y5工商管理,A566广东海洋大学,2,93742
13传播学,A451鲁东大学,29,93751
1B朝鲜语,A426青岛科技大学,11,93789
05法学,D469厦门大学嘉庚学院,3,93793
13计算机类,A015北京印刷学院,10,93849
06法学,A430山东建筑大学,81,93883
82生物科学(师范类),A418赣南师范大学,3,93896
50物流管理,A373淮北师范大学,2,93905
H5工程造价,A360安徽工业大学,2,94114
03经济学类,A671贵州财经大学,1,94121
G4功能材料,A186长春理工大学,3,94151
85通信工程,A602广西师范大学,2,94161
01宝石及材料工艺学,A069天津商业大学,4,94246
12服装设计与工程,A495武汉纺织大学,4,94247
1K轻化工程(地方专项计划),A426青岛科技大学,14,94249
23计算机科学与技术,C453中国劳动关系学院,7,94252
AD材料科学与工程,A534湖南科技大学,8,94282
26工程造价,A378安徽财经大学,2,94287
02车辆工程,B062厦门理工学院,4,94316
43工程管理,B258大连大学,5,94358
21环境工程(地方专项计划),A424山东科技大学,15,94363
1P工业设计,A427济南大学,21,94419
01临床医学,A679大理大学,6,94460
09电气工程及其自动化(航空电气设备维修),A624中国民用航空飞行学院,5,94486
0C风景园林,A878安徽建筑大学,2,94506
1J制药工程,A361安徽理工大学,8,94527
10中医康复学,A369安徽中医药大学,2,94578
32法语,A732兰州交通大学,1,94580
04物联网工程,A462郑州轻工业大学,2,94593
14高分子材料与工程,A220东北石油大学,2,94602
24机器人工程,A190长春工业大学,5,94604
21日语,B832河北经贸大学,2,94606
0Y数学与应用数学(师范类),A433山东理工大学,130,94609
2A机械类,A427济南大学,123,94613
24教育技术学(师范类),A602广西师范大学,2,94645
C3应用物理学,A158大连海洋大学,2,94665
JX机械类,A537湖南农业大学,2,94692
24材料成型及控制工程,A709西安工程大学,3,94699
P4软件工程(土木方向),A407江西理工大学,2,94706
0D数据科学与大数据技术,A624中国民用航空飞行学院,3,94709
0F材料成型及控制工程,A731兰州理工大学,2,94744
32机械设计制造及其自动化,A220东北石油大学,3,94791
0P应用统计学,A446曲阜师范大学,34,94804
B9船舶与海洋工程,A158大连海洋大学,5,94820
W2环境科学,A163沈阳药科大学,3,94834
10预防医学,A735甘肃中医药大学,2,94870
01机械工程,A190长春工业大学,2,94875
0H数据科学与大数据技术,D897天津理工大学中环信息学院,1,94941
06测绘工程,A619西南科技大学,5,94946
09信息管理与信息系统,A012北京服装学院,2,94947
29生物技术,B658海南师范大学,2,94965
03生物制药,A017北京石油化工学院,5,94984
0N飞行器适航技术,A624中国民用航空飞行学院,3,95002
21能源与动力工程,B632沈阳工程学院,2,95038
Z9动植物检疫,A537湖南农业大学,2,95047
29材料物理,A214哈尔滨理工大学,4,95065
06麻醉学,A229牡丹江医学院,4,95082
1R法学(经济法学),A433山东理工大学,32,95092
23广告学,A431齐鲁工业大学,40,95110
1Q眼视光学,A440滨州医学院,22,95112
07园艺,A020北京农学院,3,95117
17地球信息科学与技术(地球大数据方向),A460河南理工大学,2,95119
36工商管理,A446曲阜师范大学,73,95121
06针灸推拿学,A809山西中医药大学,4,95122
0X公共管理类(济南走读),Y014山东财经大学,50,95186
38制药工程,A656西南民族大学,3,95191
24金融工程,A446曲阜师范大学,62,95196
B4材料类,A792天津城建大学,2,95211
18自动化,B066烟台大学,74,95215
